uid,uname,host,live_type,sample_folder,live_name,live_id,room_id,channel_name,live_title,start_date,stop_date,danmu_count,gift_count,gift_amount,first_send_date,last_send_date,is_present,is_active
51784147,森罗万象之主宰,嘉然,鸣潮,嘉然鸣潮样本,嘉然_鸣潮2.4,2450bbe1-d560-4a62-98f8-5f3f48b1bbb0,22637261,嘉然今天吃什么,【突击】鸣潮2.4主线！,1772263249000,1772287813496,3050,0,0.0,1772263854829,1772287671090,1,1
652600509,枝江艾池繁同学,嘉然,鸣潮,嘉然鸣潮样本,嘉然_鸣潮2.4,2450bbe1-d560-4a62-98f8-5f3f48b1bbb0,22637261,嘉然今天吃什么,【突击】鸣潮2.4主线！,1772263249000,1772287813496,1776,0,0.0,1772265519643,1772287792326,1,1
381956386,丨叽丨,嘉然,鸣潮,嘉然鸣潮样本,嘉然_鸣潮2.4,2450bbe1-d560-4a62-98f8-5f3f48b1bbb0,22637261,嘉然今天吃什么,【突击】鸣潮2.4主线！,1772263249000,1772287813496,1113,0,0.0,1772263813293,1772287601160,1,1
356014820,永远纯良,嘉然,鸣潮,嘉然鸣潮样本,嘉然_鸣潮2.4,2450bbe1-d560-4a62-98f8-5f3f48b1bbb0,22637261,嘉然今天吃什么,【突击】鸣潮2.4主线！,1772263249000,1772287813496,653,0,0.0,1772271797863,1772287541799,1,1
910665,远坂小马,嘉然,鸣潮,嘉然鸣潮样本,嘉然_鸣潮2.4,2450bbe1-d560-4a62-98f8-5f3f48b1bbb0,22637261,嘉然今天吃什么,【突击】鸣潮2.4主线！,1772263249000,1772287813496,634,0,0.0,1772264971032,1772286153604,1,1
24258816,弗利久才,嘉然,鸣潮,嘉然鸣潮样本,嘉然_鸣潮2.4,2450bbe1-d560-4a62-98f8-5f3f48b1bbb0,22637261,嘉然今天吃什么,【突击】鸣潮2.4主线！,1772263249000,1772287813496,632,0,0.0,1772263357979,1772287614350,1,1
1921695209,弈寒qwq,嘉然,鸣潮,嘉然鸣潮样本,嘉然_鸣潮2.4,2450bbe1-d560-4a62-98f8-5f3f48b1bbb0,22637261,嘉然今天吃什么,【突击】鸣潮2.4主线！,1772263249000,1772287813496,621,0,0.0,1772263577555,1772287630395,1,1
361105200,缄默绚辻词,嘉然,鸣潮,嘉然鸣潮样本,嘉然_鸣潮2.4,2450bbe1-d560-4a62-98f8-5f3f48b1bbb0,22637261,嘉然今天吃什么,【突击】鸣潮2.4主线！,1772263249000,1772287813496,619,0,0.0,1772264516922,1772285781948,1,1
667041249,救一人为侠,嘉然,鸣潮,嘉然鸣潮样本,嘉然_鸣潮2.4,2450bbe1-d560-4a62-98f8-5f3f48b1bbb0,22637261,嘉然今天吃什么,【突击】鸣潮2.4主线！,1772263249000,1772287813496,558,0,0.0,1772263905747,1772287485847,1,1
634722821,他估计是路人,嘉然,鸣潮,嘉然鸣潮样本,嘉然_鸣潮2.4,2450bbe1-d560-4a62-98f8-5f3f48b1bbb0,22637261,嘉然今天吃什么,【突击】鸣潮2.4主线！,1772263249000,1772287813496,508,0,0.0,1772263820797,1772287545322,1,1
321631672,金金金金65,嘉然,鸣潮,嘉然鸣潮样本,嘉然_鸣潮2.4,2450bbe1-d560-4a62-98f8-5f3f48b1bbb0,22637261,嘉然今天吃什么,【突击】鸣潮2.4主线！,1772263249000,1772287813496,437,0,0.0,1772264341166,1772287613834,1,1
